what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1293166430809
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1293166430810
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1293166430810
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1293166430811
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1293166430811
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1293166430812
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1293166430813
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1293166430813
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1293166430814
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1293166430814
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1293166430815
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1293166430816
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1293166430817
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1293166430817
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1293166430818
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1293166430818
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1293166430819
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1293166430820
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1293166430820
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1293166430821
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1293166430821
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1293166430822
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1293166430822
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1293166430822
os,sysinfo,,,"macosx",1293166430825
arch,sysinfo,,,"x86",1293166430825
ws,sysinfo,,,"cocoa",1293166430825
locale,sysinfo,,,"zh_CN",1293166430825
processors,sysinfo,,,"2",1293166430825
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1293166430825
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1293166430825
java.specification.name,sysinfo,,,"Java Platform API Specification",1293166430825
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1293166430825
java.specification.version,sysinfo,,,"1.6",1293166430825
java.vendor,sysinfo,,,"Apple Inc.",1293166430825
java.version,sysinfo,,,"1.6.0_22",1293166430825
java.vm.info,sysinfo,,,"mixed mode",1293166430825
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1293166430825
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1293166430825
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1293166430825
java.vm.specification.version,sysinfo,,,"1.0",1293166430825
java.vm.vendor,sysinfo,,,"Apple Inc.",1293166430825
java.vm.version,sysinfo,,,"17.1-b03-307",1293166430825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293166433434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293166435748
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293166435849
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1293166436249
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1293166436250
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1293166436250
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1293166436251
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1293166436251
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1293166436252
stopped,bundle,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.adt",1293166436252
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1293166436276
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1293166436286
